date,home_team,away_team,home_win_rate,odds_1,home_team_prob,prob_used,EV_€_per_100,EV_live_€_per_100,win,home_team_won,pnl_100,home_ml_pnl_100
2026-03-25,PHI,CHI,0.6,1.41,0.4190683630270224,0.6371356733239633,,,1,1,40.99999999999999,40.99999999999999
2026-03-25,CLE,MIA,0.6,1.68,0.692235360889122,0.5667677248751798,,,0,0,-100.0,-100.0
2026-03-25,LAC,TOR,0.65,1.54,0.5952981344118482,0.628938192615304,,,1,1,54.0,54.0
2026-03-26,DET,NOP,0.7,1.56,0.6702813978247489,0.6228393671102782,,,1,1,56.00000000000001,56.00000000000001
2026-03-26,CHO,NYK,0.6,1.83,0.665443567191073,0.5277195184919287,,,1,1,83.0,83.0
2026-03-27,BOS,ATL,0.7,1.52,0.6378098256568902,0.606060613641926,,,1,1,52.0,52.0
2026-03-27,CLE,MIA,0.6,1.44,0.5748714470496536,0.6324564563139277,,,1,1,43.99999999999999,43.99999999999999
2026-03-28,MIN,DET,0.6,1.74,0.4836501767028452,0.5438730213693546,,,0,0,-100.0,-100.0
2026-03-28,CHO,PHI,0.6,1.43,0.7479573815055159,0.6367192271846839,,,0,0,-100.0,-100.0
2026-03-29,CHO,BOS,0.55,1.91,0.736082033176755,0.5102991757269628,,,0,0,-100.0,-100.0
2026-03-29,TOR,ORL,0.55,1.77,0.5978125404656173,0.5439024773393074,,,1,1,77.0,77.0
2026-03-30,ATL,BOS,0.75,1.82,0.6432560942855671,0.5307577626152664,,,1,1,82.0,82.0
2026-03-31,DET,TOR,0.7,1.7,0.5835788693776119,0.5535256441416134,,,1,1,70.0,70.0
2026-03-31,HOU,NYK,0.65,1.93,0.6554620368879736,0.5010416700394944,,,1,1,93.0,93.0
2026-03-31,LAL,CLE,0.75,1.77,0.6054490525241478,0.5370643012912377,,,1,1,77.0,77.0
2026-03-31,LAC,POR,0.65,1.44,0.5434864376135944,0.6344325913326618,,,0,0,-100.0,-100.0
2026-04-02,DET,MIN,0.75,1.59,0.5778160927179611,0.5751066821358878,,,1,1,59.00000000000001,59.00000000000001
2026-04-02,POR,NOP,0.65,1.4,0.7591496333644947,0.6808365552118005,,,1,1,39.99999999999999,39.99999999999999
2026-04-03,PHI,MIN,0.6,1.74,0.5806754089253626,0.5244838021689797,,,1,1,74.0,74.0
2026-04-06,ATL,NYK,0.75,1.83,0.5623116844368826,0.5053765305011247,,,0,0,-100.0,-100.0
2026-04-07,BOS,CHO,0.75,1.49,0.6433726136903607,0.6166473413711471,,,1,1,49.0,49.0
2026-04-07,TOR,MIA,0.5,1.83,0.4943973162201163,0.5321535174313474,,,1,1,83.0,83.0
2026-04-08,SAS,POR,0.85,1.6,0.6949182623791319,0.5814918998073457,,,1,1,60.00000000000001,60.00000000000001
2026-04-08,CLE,ATL,0.7,1.83,0.6482616334479469,0.5215707924946906,,,1,1,83.0,83.0
2026-04-09,HOU,PHI,0.65,1.57,0.7281069563760305,0.5889388937923563,,,1,1,57.00000000000001,57.00000000000001
2026-04-09,NYK,BOS,0.7,1.46,0.6442449022752106,0.6268739893062738,,,1,1,46.0,46.0
2026-04-09,TOR,MIA,0.55,1.62,0.7357555297150868,0.5759700511264536,,,1,1,62.000000000000014,62.000000000000014
2026-04-10,CHO,DET,0.6,1.49,0.659574382323913,0.5999565862322104,,,0,0,-100.0,-100.0
2026-04-10,POR,LAC,0.65,1.87,0.7325645562037011,0.512762725582098,,,1,1,87.00000000000001,87.00000000000001
2026-04-12,SAS,DEN,0.9,1.77,0.6628969408557315,0.5667050897509145,,,0,0,-100.0,-100.0
2026-04-15,PHI,ORL,0.65,1.87,0.646008096154071,0.5398982960519656,,,1,1,87.00000000000001,87.00000000000001
2026-04-15,LAC,GSW,0.55,1.52,0.5753618043916816,0.5903414688704878,,,0,0,-100.0,-100.0
2026-04-20,NYK,ATL,0.7,1.4,0.6488854181453972,0.6329540477438929,,,0,0,-100.0,-100.0
2026-04-23,ATL,NYK,0.8,1.95,0.6832806676060778,0.5183087314031252,,,1,1,95.0,95.0
2026-04-25,MIN,DEN,0.55,2.02,0.6753288094336508,0.5015359642298931,,,1,1,102.0,102.0
2026-04-26,HOU,LAL,0.65,1.62,0.6527261431997923,0.5873912391776697,,,1,1,62.000000000000014,62.000000000000014
2026-04-28,NYK,ATL,0.7,1.4,0.7184622991301539,0.6330754151900417,,,1,1,39.99999999999999,39.99999999999999
2026-04-29,LAL,HOU,0.75,1.54,0.4935640258950717,0.5853058378962032,,,0,0,-100.0,-100.0
2026-05-01,HOU,LAL,0.7,1.59,0.7174920126740585,0.5919142274053275,,,0,0,-100.0,-100.0
2026-05-05,DET,CLE,0.75,1.68,0.6734597224342478,0.5849643457354277,,,1,1,68.0,68.0
2026-05-07,DET,CLE,0.75,1.62,0.6994904871583444,0.5918525303856201,,,1,1,62.000000000000014,62.000000000000014
2026-05-08,PHI,NYK,0.65,1.82,0.4822008581460796,0.5550822558698004,,,0,0,-100.0,-100.0
2026-05-09,CLE,DET,0.75,1.56,0.4752726450328301,0.5975982143602514,,,1,1,56.00000000000001,56.00000000000001
2026-05-10,PHI,NYK,0.65,2.0,0.442726603912224,0.5053464272839054,,,0,0,-100.0,-100.0
2026-05-11,CLE,DET,0.75,1.6,0.5993057861280123,0.5913302279373693,,,1,1,60.00000000000001,60.00000000000001
2026-05-13,DET,CLE,0.8,1.56,0.5975148567099581,0.5974452228516435,,,0,0,-100.0,-100.0
2026-05-15,CLE,DET,0.8,1.56,0.587796851001231,0.5968034451964557,,,0,0,-100.0,-100.0
2026-05-17,DET,CLE,0.75,1.56,0.7123255374894241,0.5956034924539026,,,0,0,-100.0,-100.0
2026-05-18,OKC,SAS,0.8,1.41,0.6508554620781105,0.628591663071408,,,0,0,-100.0,-100.0
2026-05-20,OKC,SAS,0.8,1.42,0.6544262637825491,0.6239594283635093,,,1,1,41.99999999999999,41.99999999999999
2026-05-21,NYK,CLE,0.8,1.44,0.8057157882174971,0.6146753847444645,,,1,1,43.99999999999999,43.99999999999999
