home_team,away_team,home_team_prob,odds_1,odds_2,result,date,accuracy,prob_iso,prob_iso_insample,prob_iso_oos_time,prob_live_oos_proxy,prob_live_safe_pre_clip,prob_base,prob_live_safe,prob_used,source_snapshot_date,result_raw,game_date,pred_home_win_proba,closing_home_odds,closing_away_odds,home_team_won,iso_proba_home_win,live_oos_proxy_ready,live_oos_proxy_train_rows,live_oos_proxy_bin_n,live_oos_proxy_bin_winrate,market_implied_p_raw,market_implied_p_devig,model_market_gap,model_market_gap_flag,live_underdog_upscale_guard_triggered,prob_blended,live_shrink_triggered,blocked_by,implied_prob_1,home_win_rate
LAC,DAL,0.5850873936231079,1.36,3.25,DAL,2025-11-29,0.0,0.5660377358490567,0.5454545454545454,0.6774193548387096,0.7,0.7,0.7,0.7,0.6702563957809304,2026-06-02,DAL,2025-11-29,0.5850873936231079,1.36,3.25,0.0,0.5660377358490567,True,1200,0,,0.7352941176470588,0.7049891540130152,-0.004989154013015251,False,False,0.7003016420952123,True,PASS,0.7352941176470588,0.6
MIL,BRK,0.5559347651232434,1.18,5.1,MIL,2025-11-29,1.0,0.5420560747663552,0.5172413793103449,0.6774193548387096,0.7,0.7,0.7,0.7,0.741819145897149,2026-06-02,MIL,2025-11-29,0.5559347651232434,1.18,5.1,1.0,0.5420560747663552,True,1200,0,,0.8474576271186441,0.8121019108280254,-0.11210191082802545,False,False,0.7844931128201753,True,PASS,0.8474576271186441,0.5
MIA,DET,0.5457599890210781,1.59,2.42,DET,2025-11-29,0.0,0.5,0.5094339622641508,0.3804347826086957,0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,0.589019906384097,2026-06-02,DET,2025-11-29,0.5457599890210781,1.59,2.42,0.0,0.5,True,1200,0,,0.6289308176100629,0.6034912718204488,-0.21639449762690044,False,False,0.589019906384097,False,PASS,0.6289308176100629,0.65
CHO,TOR,0.4429800097547309,3.75,1.29,CHO,2025-11-29,0.0,0.45416666666666666,0.4540540540540541,0.3804347826086957,0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,0.35,2026-06-02,CHO,2025-11-29,0.4429800097547309,3.75,1.29,1.0,0.45416666666666666,True,1200,0,,0.26666666666666666,0.25595238095238093,0.13114439324116745,True,False,0.2814094645751116,True,PASS,0.26666666666666666,0.5
IND,CHI,0.4541692306207022,2.45,1.57,IND,2025-11-29,0.0,0.45416666666666666,0.4540540540540541,0.3804347826086957,0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,0.38724243385276036,2026-06-02,IND,2025-11-29,0.4541692306207022,2.45,1.57,1.0,0.45416666666666666,True,1200,0,,0.4081632653061224,0.39054726368159204,-0.003450489488043662,False,False,0.38724243385276036,False,PASS,0.4081632653061224,0.35
MIN,BOS,0.735731818834182,1.34,3.4,MIN,2025-11-29,1.0,0.7391304347826086,0.7468354430379747,0.8214285714285714,0.8333333333333334,0.8,0.8333333333333334,0.8333333333333334,0.7097065083063154,2026-06-02,MIN,2025-11-29,0.735731818834182,1.34,3.4,1.0,0.7391304347826086,True,1200,0,,0.7462686567164178,0.7172995780590716,0.08270042194092841,False,False,0.7467135391839005,True,PASS,0.7462686567164178,0.7
NYK,TOR,0.6945936319704816,1.31,3.6,NYK,2025-11-30,1.0,0.7278481012658228,0.7037037037037037,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7199224006561284,2026-06-02,NYK,2025-11-30,0.6945936319704816,1.31,3.6,1.0,0.7278481012658228,True,1200,0,,0.7633587786259541,0.7331975560081467,0.04458022176963106,False,False,0.7587322360660335,True,PASS,0.7633587786259541,0.8
SAC,MEM,0.3978553681461099,2.2,1.7,MEM,2025-11-30,1.0,0.45416666666666666,0.4222222222222222,0.391304347826087,0.391304347826087,0.391304347826087,0.391304347826087,0.391304347826087,0.41035949383944215,2026-06-02,MEM,2025-11-30,0.3978553681461099,2.2,1.7,0.0,0.45416666666666666,True,1200,0,,0.45454545454545453,0.4358974358974359,-0.04459308807134893,False,False,0.41035949383944215,False,PASS,0.45454545454545453,0.3
MIN,SAS,0.5867727799673934,1.6,2.4,MIN,2025-11-30,1.0,0.5660377358490567,0.5925925925925926,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.609627231815401,2026-06-02,MIN,2025-11-30,0.5867727799673934,1.6,2.4,1.0,0.5660377358490567,True,1200,0,,0.625,0.6,0.06666666666666665,False,False,0.6289732139004718,True,PASS,0.625,0.7
UTA,HOU,0.431107122576301,5.4,1.17,HOU,2025-11-30,1.0,0.45416666666666666,0.4540540540540541,0.391304347826087,0.391304347826087,0.391304347826087,0.391304347826087,0.391304347826087,0.35,2026-06-02,HOU,2025-11-30,0.431107122576301,5.4,1.17,0.0,0.45416666666666666,True,1200,0,,0.18518518518518517,0.1780821917808219,0.21322215604526507,True,False,0.192918206588821,True,PASS,0.18518518518518517,0.35
CLE,BOS,0.5430492233509335,1.35,3.3,BOS,2025-11-30,0.0,0.5,0.5094339622641508,0.3972602739726027,0.3972602739726027,0.3972602739726027,0.3972602739726027,0.3972602739726027,0.6728784300282629,2026-06-02,BOS,2025-11-30,0.5430492233509335,1.35,3.3,0.0,0.5,True,1200,0,,0.7407407407407407,0.7096774193548387,-0.31241714538223603,False,False,0.7033863882685446,True,PASS,0.7407407407407407,0.65
LAL,NOP,0.7430172245363171,1.1,7.75,LAL,2025-11-30,1.0,0.7391304347826086,0.7468354430379747,0.8214285714285714,0.8484848484848485,0.8,0.8484848484848485,0.8484848484848485,0.7943718278119323,2026-06-02,LAL,2025-11-30,0.7430172245363171,1.1,7.75,1.0,0.7391304347826086,True,1200,0,,0.9090909090909091,0.8757062146892656,-0.07570621468926553,False,False,0.8463197974258028,True,PASS,0.9090909090909091,0.7
DEN,DAL,0.5833413332944934,1.19,4.9,DAL,2025-12-01,0.0,0.5660377358490567,0.5454545454545454,0.6857142857142857,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.7369548002024133,2026-06-02,DAL,2025-12-01,0.5833413332944934,1.19,4.9,0.0,0.5660377358490567,True,1200,0,,0.8403361344537815,0.8045977011494254,-0.12812711291413126,False,False,0.7787703531793098,True,PASS,0.8403361344537815,0.65
BRK,CHO,0.4511071280813796,2.6,1.52,BRK,2025-12-01,0.0,0.45416666666666666,0.4540540540540541,0.3815789473684211,0.3972602739726027,0.3972602739726027,0.3972602739726027,0.3972602739726027,0.3888128713246871,2026-06-02,BRK,2025-12-01,0.4511071280813796,2.6,1.52,1.0,0.45416666666666666,True,1200,0,,0.3846153846153846,0.3689320388349514,0.028328235137651314,False,False,0.3888128713246871,False,PASS,0.3846153846153846,0.25
WAS,MIL,0.2367886358286087,4.2,1.24,WAS,2025-12-01,0.0,0.23529411764705882,0.2828282828282828,0.15384615384615385,0.1538461538461538,0.35,0.1538461538461538,0.1538461538461538,0.35,2026-06-02,WAS,2025-12-01,0.2367886358286087,4.2,1.24,1.0,0.23529411764705882,True,1200,0,,0.23809523809523808,0.22794117647058823,0.12205882352941175,True,False,0.25448422252405156,True,PASS,0.23809523809523808,0.3
DET,ATL,0.5794287750816302,1.24,4.3,DET,2025-12-01,1.0,0.5660377358490567,0.5454545454545454,0.6857142857142857,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.7103763853940859,2026-06-02,DET,2025-12-01,0.5794287750816302,1.24,4.3,1.0,0.5660377358490567,True,1200,0,,0.8064516129032259,0.7761732851985559,-0.09970269696326173,False,False,0.7475016298753951,True,PASS,0.8064516129032259,0.8
MIA,LAC,0.5615011532708953,1.41,3.0,MIA,2025-12-01,1.0,0.5420560747663552,0.5172413793103449,0.6666666666666666,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.6501499567003988,2026-06-02,MIA,2025-12-01,0.5615011532708953,1.41,3.0,1.0,0.5420560747663552,True,1200,0,,0.7092198581560284,0.6802721088435374,-0.0038015206082432362,False,False,0.6766470078828221,True,PASS,0.7092198581560284,0.65
IND,CLE,0.4833037885877908,2.6,1.52,CLE,2025-12-01,1.0,0.45416666666666666,0.4540540540540541,0.3815789473684211,0.3896103896103896,0.3896103896103896,0.3896103896103896,0.3896103896103896,0.38490037723975334,2026-06-02,CLE,2025-12-01,0.4833037885877908,2.6,1.52,0.0,0.45416666666666666,True,1200,0,,0.3846153846153846,0.3689320388349514,0.02067835077543817,False,False,0.38490037723975334,False,PASS,0.3846153846153846,0.35
PHI,WAS,0.4616272743617612,1.12,6.75,PHI,2025-12-02,0.0,0.45416666666666666,0.4540540540540541,0.38461538461538464,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.8,2026-06-02,PHI,2025-12-02,0.4616272743617612,1.12,6.75,1.0,0.45416666666666666,True,1200,0,,0.8928571428571428,0.8576874205844981,-0.4730720359691135,False,False,0.8564087163822164,True,PASS,0.8928571428571428,0.5
GSW,OKC,0.6058517372438283,5.4,1.17,OKC,2025-12-02,0.0,0.6372549019607843,0.6455696202531646,0.7368421052631579,0.746268656716418,0.746268656716418,0.746268656716418,0.746268656716418,0.35,2026-06-02,OKC,2025-12-02,0.6058517372438283,5.4,1.17,0.0,0.6372549019607843,True,1200,0,,0.18518518518518517,0.1780821917808219,0.5681864649355961,True,True,0.17838834856933772,True,MODEL_MARKET_GAP,0.18518518518518517,0.7
NOP,MIN,0.2929085874950088,5.55,1.16,MIN,2025-12-02,1.0,0.2549019607843137,0.2828282828282828,0.21428571428571427,0.2142857142857142,0.35,0.2142857142857142,0.2142857142857142,0.35,2026-06-02,MIN,2025-12-02,0.2929085874950088,5.55,1.16,0.0,0.2549019607843137,True,1200,0,,0.1801801801801802,0.17287630402384502,0.17712369597615496,True,False,0.1922284271572777,True,PASS,0.1801801801801802,0.35
BOS,NYK,0.6454243572825947,1.89,1.93,BOS,2025-12-02,1.0,0.6635514018691588,0.6455696202531646,0.7297297297297297,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.5126295223890049,2026-06-02,BOS,2025-12-02,0.6454243572825947,1.89,1.93,1.0,0.6635514018691588,True,1200,0,,0.5291005291005292,0.5052356020942408,0.23160650316891707,True,False,0.5180421748414356,True,PASS,0.5291005291005292,0.7
TOR,POR,0.619290150542852,1.46,2.8,TOR,2025-12-02,1.0,0.6372549019607843,0.6455696202531646,0.7297297297297297,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.6587008770400097,2026-06-02,TOR,2025-12-02,0.619290150542852,1.46,2.8,1.0,0.6372549019607843,True,1200,0,,0.684931506849315,0.6572769953051644,0.07956510995799349,False,False,0.6867069141647173,True,PASS,0.684931506849315,0.6
IND,DEN,0.3578316569330641,3.7,1.29,DEN,2025-12-03,1.0,0.30263157894736836,0.2828282828282828,0.3617021276595745,0.375,0.375,0.375,0.375,0.35,2026-06-02,DEN,2025-12-03,0.3578316569330641,3.7,1.29,0.0,0.30263157894736836,True,1200,0,,0.27027027027027023,0.25851703406813625,0.11648296593186375,False,False,0.2856760202123901,False,PASS,0.27027027027027023,0.35
ORL,SAS,0.6794109921989704,1.29,3.7,SAS,2025-12-03,0.0,0.7278481012658228,0.696078431372549,0.7407407407407407,0.746268656716418,0.746268656716418,0.746268656716418,0.746268656716418,0.7090921510982005,2026-06-02,SAS,2025-12-03,0.6794109921989704,1.29,3.7,0.0,0.7278481012658228,True,1200,0,,0.7751937984496123,0.7414829659318637,0.004785690784554264,False,False,0.7459907659978828,True,PASS,0.7751937984496123,0.7
DAL,MIA,0.3471792253556039,2.6,1.52,DAL,2025-12-03,0.0,0.30263157894736836,0.2828282828282828,0.3617021276595745,0.3617021276595745,0.3617021276595745,0.3617021276595745,0.3617021276595745,0.3623268676122065,2026-06-02,DAL,2025-12-03,0.3471792253556039,2.6,1.52,1.0,0.30263157894736836,True,1200,0,,0.3846153846153846,0.3689320388349514,-0.007229911175376913,False,False,0.3623268676122065,False,PASS,0.3846153846153846,0.5
CHI,BRK,0.2925958877182121,1.29,3.7,BRK,2025-12-03,1.0,0.2549019607843137,0.2828282828282828,0.2,0.2142857142857142,0.35,0.2142857142857142,0.2142857142857142,0.7027665256464334,2026-06-02,BRK,2025-12-03,0.2925958877182121,1.29,3.7,0.0,0.2549019607843137,True,1200,0,,0.7751937984496123,0.7414829659318637,-0.3914829659318637,False,False,0.7385488537016863,True,PASS,0.7751937984496123,0.6
NYK,CHO,0.7252513670692756,1.25,4.1,NYK,2025-12-03,1.0,0.7391304347826086,0.7468354430379747,0.8387096774193549,0.8387096774193549,0.8,0.8387096774193549,0.8387096774193549,0.7451816464113867,2026-06-02,NYK,2025-12-03,0.7252513670692756,1.25,4.1,1.0,0.7391304347826086,True,1200,0,,0.8,0.7663551401869159,0.03364485981308418,False,False,0.788448995778102,True,PASS,0.8,0.8
ATL,LAC,0.5586667484272824,1.62,2.36,LAC,2025-12-03,0.0,0.5420560747663552,0.5172413793103449,0.675,0.6756756756756757,0.6756756756756757,0.6756756756756757,0.6756756756756757,0.6040218608274578,2026-06-02,LAC,2025-12-03,0.5586667484272824,1.62,2.36,0.0,0.5420560747663552,True,1200,0,,0.6172839506172839,0.5929648241206029,0.08271085155507274,False,False,0.6223786597970091,True,PASS,0.6172839506172839,0.45
HOU,SAC,0.7271163152424641,1.07,9.0,HOU,2025-12-03,1.0,0.7391304347826086,0.7468354430379747,0.8387096774193549,0.84375,0.8,0.84375,0.84375,0.8,2026-06-02,HOU,2025-12-03,0.7271163152424641,1.07,9.0,1.0,0.7391304347826086,True,1200,0,,0.9345794392523364,0.893743793445879,-0.09374379344587891,False,False,0.8647010678737627,True,PASS,0.9345794392523364,0.75
CLE,POR,0.5871290893995311,1.17,5.4,POR,2025-12-03,0.0,0.5660377358490567,0.5925925925925926,0.6585365853658537,0.6585365853658537,0.6585365853658537,0.6585365853658537,0.6585365853658537,0.7556133840191825,2026-06-02,POR,2025-12-03,0.5871290893995311,1.17,5.4,0.0,0.5660377358490567,True,1200,0,,0.8547008547008548,0.8219178082191781,-0.16338122285332446,False,False,0.8007216282578619,True,PASS,0.8547008547008548,0.65
TOR,LAL,0.6207314332501827,1.7,2.2,LAL,2025-12-04,0.0,0.6372549019607843,0.6455696202531646,0.7313432835820896,0.7313432835820896,0.7313432835820896,0.7313432835820896,0.7313432835820896,0.5593442944977284,2026-06-02,LAL,2025-12-04,0.6207314332501827,1.7,2.2,0.0,0.6372549019607843,True,1200,0,,0.5882352941176471,0.5641025641025641,0.16724071947952546,True,False,0.5847775635681834,True,PASS,0.5882352941176471,0.6
PHI,GSW,0.6746544074842185,1.62,2.36,PHI,2025-12-04,1.0,0.7278481012658228,0.696078431372549,0.7313432835820896,0.7313432835820896,0.7313432835820896,0.7313432835820896,0.7313432835820896,0.582252641832743,2026-06-02,PHI,2025-12-04,0.6746544074842185,1.62,2.36,1.0,0.7278481012658228,True,1200,0,,0.6172839506172839,0.5929648241206029,0.13837845946148664,True,False,0.6175037740467756,True,PASS,0.6172839506172839,0.5
BRK,UTA,0.7221489191876569,2.7,1.49,UTA,2025-12-04,0.0,0.7391304347826086,0.7468354430379747,0.8484848484848485,0.84375,0.8,0.84375,0.84375,0.39945241434492273,2026-06-02,UTA,2025-12-04,0.7221489191876569,2.7,1.49,0.0,0.7391304347826086,True,1200,0,,0.37037037037037035,0.3556085918854415,0.4443914081145585,True,True,0.3563605919213182,True,MODEL_MARKET_GAP,0.37037037037037035,0.25
WAS,BOS,0.2475722423137321,4.5,1.22,BOS,2025-12-04,1.0,0.23529411764705882,0.2828282828282828,0.2,0.1875,0.35,0.1875,0.1875,0.35,2026-06-02,BOS,2025-12-04,0.2475722423137321,4.5,1.22,0.0,0.23529411764705882,True,1200,0,,0.2222222222222222,0.21328671328671325,0.13671328671328672,True,False,0.2380402865096411,True,PASS,0.2222222222222222,0.3
ATL,DEN,0.4531806521558069,2.7,1.49,DEN,2025-12-05,1.0,0.45416666666666666,0.4540540540540541,0.3924050632911392,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.38271803410557387,2026-06-02,DEN,2025-12-05,0.4531806521558069,2.7,1.49,0.0,0.45416666666666666,True,1200,0,,0.37037037037037035,0.3556085918854415,0.05179881552196586,False,False,0.38271803410557387,False,PASS,0.37037037037037035,0.45
HOU,PHO,0.6283484395263004,1.18,5.1,HOU,2025-12-05,1.0,0.6635514018691588,0.6455696202531646,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.7402742549091432,2026-06-02,HOU,2025-12-05,0.6283484395263004,1.18,5.1,1.0,0.6635514018691588,True,1200,0,,0.8474576271186441,0.8121019108280254,-0.08133268005879468,False,False,0.7826755940107568,True,PASS,0.8474576271186441,0.75
DET,POR,0.4589620704278608,1.33,3.45,DET,2025-12-05,0.0,0.45416666666666666,0.4540540540540541,0.4024390243902439,0.4,0.4,0.4,0.4,0.6835933468202869,2026-06-02,DET,2025-12-05,0.4589620704278608,1.33,3.45,1.0,0.45416666666666666,True,1200,0,,0.7518796992481203,0.7217573221757322,-0.32175732217573216,False,False,0.7159921727297494,True,PASS,0.7518796992481203,0.8
NYK,UTA,0.6182657629469036,1.08,8.5,NYK,2025-12-05,1.0,0.6372549019607843,0.6455696202531646,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.8,2026-06-02,NYK,2025-12-05,0.6182657629469036,1.08,8.5,1.0,0.6372549019607843,True,1200,0,,0.9259259259259258,0.8872651356993737,-0.1813827827581972,False,False,0.8684751352832965,True,PASS,0.9259259259259258,0.8
CHI,IND,0.3279963860965866,1.51,2.64,IND,2025-12-05,1.0,0.30263157894736836,0.2828282828282828,0.36,0.36,0.36,0.36,0.36,0.6082849182752142,2026-06-02,IND,2025-12-05,0.3279963860965866,1.51,2.64,0.0,0.30263157894736836,True,1200,0,,0.6622516556291391,0.6361445783132531,-0.2761445783132531,False,False,0.627394021500252,True,PASS,0.6622516556291391,0.6
BOS,LAL,0.5231033760699162,1.32,3.5,BOS,2025-12-05,1.0,0.5,0.5094339622641508,0.4024390243902439,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.6871786066245215,2026-06-02,BOS,2025-12-05,0.5231033760699162,1.32,3.5,1.0,0.5,True,1200,0,,0.7575757575757576,0.7261410788381742,-0.31873367143076686,False,False,0.7202101254406135,True,PASS,0.7575757575757576,0.7
MEM,LAC,0.4776589192369966,2.1,1.77,MEM,2025-12-05,0.0,0.45416666666666666,0.4540540540540541,0.3924050632911392,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.4306099225963591,2026-06-02,MEM,2025-12-05,0.4776589192369966,2.1,1.77,1.0,0.45416666666666666,True,1200,0,,0.47619047619047616,0.4573643410852713,-0.04995693367786391,False,False,0.4306099225963591,False,PASS,0.47619047619047616,0.5
CLE,SAS,0.6306544590124109,1.6,2.4,CLE,2025-12-05,1.0,0.6635514018691588,0.6455696202531646,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.5878525051698621,2026-06-02,CLE,2025-12-05,0.6306544590124109,1.6,2.4,1.0,0.6635514018691588,True,1200,0,,0.625,0.6,0.13076923076923075,True,False,0.6255035788140887,True,PASS,0.625,0.65
OKC,DAL,0.8301101308549798,1.1,7.75,OKC,2025-12-05,1.0,0.9090909090909091,0.8571428571428571,1.0,1.0,0.8,1.0,1.0,0.7943718278119323,2026-06-02,OKC,2025-12-05,0.8301101308549798,1.1,7.75,1.0,0.9090909090909091,True,1200,0,,0.9090909090909091,0.8757062146892656,-0.07570621468926553,False,False,0.8463197974258028,True,PASS,0.9090909090909091,0.85
DAL,HOU,0.3736331396429546,3.35,1.34,DAL,2025-12-06,0.0,0.4473684210526316,0.4222222222222222,0.36,0.36,0.36,0.36,0.36,0.35,2026-06-02,DAL,2025-12-06,0.3736331396429546,3.35,1.34,1.0,0.4473684210526316,True,1200,0,,0.29850746268656714,0.2857142857142857,0.07428571428571429,False,False,0.3150658908414259,False,PASS,0.29850746268656714,0.5
DET,MIL,0.6209386954223907,1.15,5.9,DET,2025-12-06,1.0,0.6372549019607843,0.6455696202531646,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7630996634594313,2026-06-02,DET,2025-12-06,0.6209386954223907,1.15,5.9,1.0,0.6372549019607843,True,1200,0,,0.8695652173913044,0.8368794326241135,-0.11465721040189125,False,False,0.809529015834625,True,PASS,0.8695652173913044,0.8
BRK,NOP,0.6119847469737508,1.59,2.42,BRK,2025-12-06,1.0,0.6372549019607843,0.6455696202531646,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.6108462319987427,2026-06-02,BRK,2025-12-06,0.6119847469737508,1.59,2.42,1.0,0.6372549019607843,True,1200,0,,0.6289308176100629,0.6034912718204488,0.1187309504017734,False,False,0.6304073317632266,True,PASS,0.6289308176100629,0.25
MIN,LAC,0.7622944863964465,1.27,3.95,MIN,2025-12-06,1.0,0.7391304347826086,0.7468354430379747,0.8235294117647058,0.8235294117647058,0.8,0.8235294117647058,0.8235294117647058,0.7396193593108018,2026-06-02,MIN,2025-12-06,0.7622944863964465,1.27,3.95,1.0,0.7391304347826086,True,1200,0,,0.7874015748031495,0.7567049808429118,0.04329501915708822,False,False,0.7819051286009433,True,PASS,0.7874015748031495,0.7
MIA,SAC,0.650067277573942,1.25,4.1,SAC,2025-12-06,0.0,0.6635514018691588,0.6455696202531646,0.7321428571428571,0.7321428571428571,0.7321428571428571,0.7321428571428571,0.7321428571428571,0.7074403377253614,2026-06-02,SAC,2025-12-06,0.650067277573942,1.25,4.1,0.0,0.6635514018691588,True,1200,0,,0.8,0.7663551401869159,-0.03421228304405877,False,False,0.744047456147484,True,PASS,0.8,0.65
CLE,GSW,0.6458256248268818,1.32,3.5,GSW,2025-12-06,0.0,0.6635514018691588,0.6455696202531646,0.7321428571428571,0.7321428571428571,0.7321428571428571,0.7321428571428571,0.7321428571428571,0.6969527059262942,2026-06-02,GSW,2025-12-06,0.6458256248268818,1.32,3.5,0.0,0.6635514018691588,True,1200,0,,0.7575757575757576,0.7261410788381742,0.006001778304682848,False,False,0.7317090657956402,True,PASS,0.7575757575757576,0.65
PHI,LAL,0.624214118191619,2.4,1.6,LAL,2025-12-07,0.0,0.6372549019607843,0.6455696202531646,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.43187045660036505,2026-06-02,LAL,2025-12-07,0.624214118191619,2.4,1.6,0.0,0.6372549019607843,True,1200,0,,0.4166666666666667,0.39999999999999997,0.32222222222222224,True,True,0.4026720808576643,True,MODEL_MARKET_GAP,0.4166666666666667,0.5
MEM,POR,0.5609849272385484,1.85,1.98,MEM,2025-12-07,1.0,0.5420560747663552,0.5172413793103449,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.5301474666017867,2026-06-02,MEM,2025-12-07,0.5609849272385484,1.85,1.98,1.0,0.5420560747663552,True,1200,0,,0.5405405405405405,0.5169712793733681,0.12588586348377484,True,False,0.5430678094311239,True,PASS,0.5405405405405405,0.5
CHI,GSW,0.3363838418950795,1.93,1.89,GSW,2025-12-07,1.0,0.30263157894736836,0.2828282828282828,0.34615384615384615,0.3461538461538461,0.35,0.3461538461538461,0.3461538461538461,0.47106255973498223,2026-06-02,GSW,2025-12-07,0.3363838418950795,1.93,1.89,0.0,0.30263157894736836,True,1200,0,,0.5181347150259068,0.4947643979057591,-0.14476439790575912,False,False,0.47106255973498223,False,PASS,0.5181347150259068,0.6
CHO,DEN,0.3637560695963289,4.8,1.2,DEN,2025-12-07,1.0,0.30263157894736836,0.2828282828282828,0.34615384615384615,0.3461538461538461,0.35,0.3461538461538461,0.3461538461538461,0.35,2026-06-02,DEN,2025-12-07,0.3637560695963289,4.8,1.2,0.0,0.30263157894736836,True,1200,0,,0.20833333333333334,0.19999999999999998,0.15,True,False,0.22300324502673927,True,PASS,0.20833333333333334,0.5
TOR,BOS,0.4175628880046949,2.3,1.65,BOS,2025-12-07,1.0,0.45416666666666666,0.4540540540540541,0.37037037037037035,0.36,0.36,0.36,0.36,0.3896680845951058,2026-06-02,BOS,2025-12-07,0.4175628880046949,2.3,1.65,0.0,0.45416666666666666,True,1200,0,,0.4347826086956522,0.4177215189873418,-0.05772151898734179,False,False,0.3896680845951058,False,PASS,0.4347826086956522,0.6
IND,SAC,0.5742137729435185,1.56,2.5,IND,2025-12-08,1.0,0.5420560747663552,0.5454545454545454,0.6428571428571429,0.6511627906976745,0.6511627906976745,0.6511627906976745,0.6511627906976745,0.6177294533748339,2026-06-02,IND,2025-12-08,0.5742137729435185,1.56,2.5,1.0,0.5420560747663552,True,1200,0,,0.641025641025641,0.6157635467980296,0.03539924389964488,False,False,0.6385052392645104,True,PASS,0.641025641025641,0.35
TOR,NYK,0.4367227194394134,2.8,1.46,NYK,2025-12-09,1.0,0.45416666666666666,0.4540540540540541,0.37037037037037035,0.3703703703703703,0.3703703703703703,0.3703703703703703,0.3703703703703703,0.3622918422153236,2026-06-02,NYK,2025-12-09,0.4367227194394134,2.8,1.46,0.0,0.45416666666666666,True,1200,0,,0.35714285714285715,0.34272300469483574,0.027647365675534552,False,False,0.3622918422153236,False,PASS,0.35714285714285715,0.6
MIL,BOS,0.5094551028232459,4.2,1.24,MIL,2025-12-11,1.0,0.5,0.5094339622641508,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.35,2026-06-02,MIL,2025-12-11,0.5094551028232459,4.2,1.24,1.0,0.5,True,1200,0,,0.23809523809523808,0.22794117647058823,0.1838235294117647,True,False,0.24641181011800697,True,PASS,0.23809523809523808,0.5
HOU,LAC,0.6640738322904403,1.24,4.2,HOU,2025-12-11,1.0,0.7278481012658228,0.696078431372549,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.7088732719461688,2026-06-02,HOU,2025-12-11,0.6640738322904403,1.24,4.2,1.0,0.7278481012658228,True,1200,0,,0.8064516129032259,0.7720588235294118,-0.047920892494929035,False,False,0.7457332611131398,True,PASS,0.8064516129032259,0.75
GSW,MIN,0.5426715356665905,1.57,2.45,MIN,2025-12-12,0.0,0.5,0.5094339622641508,0.4117647058823529,0.4395604395604395,0.4395604395604395,0.4395604395604395,0.4395604395604395,0.5891346594014842,2026-06-02,MIN,2025-12-12,0.5426715356665905,1.57,2.45,0.0,0.5,True,1200,0,,0.6369426751592356,0.609452736318408,-0.16989229675796852,False,False,0.5891346594014842,False,PASS,0.6369426751592356,0.7
MEM,UTA,0.704155830247829,1.41,3.0,UTA,2025-12-12,0.0,0.7278481012658228,0.7037037037037037,0.7954545454545454,0.7954545454545454,0.7954545454545454,0.7954545454545454,0.7954545454545454,0.6764328147388272,2026-06-02,UTA,2025-12-12,0.704155830247829,1.41,3.0,0.0,0.7278481012658228,True,1200,0,,0.7092198581560284,0.6802721088435374,0.11518243661100802,False,False,0.7075680173397967,True,PASS,0.7092198581560284,0.5
PHI,IND,0.4982087344074586,1.34,3.35,PHI,2025-12-12,0.0,0.45416666666666666,0.4540540540540541,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.6762830353650267,2026-06-02,PHI,2025-12-12,0.4982087344074586,1.34,3.35,1.0,0.45416666666666666,True,1200,0,,0.7462686567164178,0.7142857142857143,-0.3025210084033614,False,False,0.7073918063117961,True,PASS,0.7462686567164178,0.5
