date,home_team,away_team,home_team_prob,odds_home,odds_away,result_raw,source_file,source_file_date,game_key,actual_winner,actual_game_played,actual_home_win,model_selected_side,model_selected_team,model_correct,model_odds,model_pnl_flat_100,model_roi_pct_flat_100,pregame_snapshot_file,pregame_snapshot_path,pregame_snapshot_source_date,pregame_snapshot_source_type,pregame_engine_state,pregame_params_used_json,pregame_shortlist_membership,pregame_watchlist_membership,pregame_blocked_by,pregame_model_market_gap,pregame_EV_€_per_100,pregame_prob_used,pregame_odds_1,pregame_odds_2,pregame_prob_live_oos_proxy,pregame_prob_iso_oos_time,pregame_live_oos_proxy_ready,pregame_live_oos_proxy_used,pregame_live_oos_proxy_train_rows,pregame_live_oos_proxy_bin_n,pregame_live_oos_proxy_bin_winrate,pregame_qualitative_vibe_notes,script11_artifact_file,script11_artifact_path,script11_artifact_source_date,script11_engine_state,script11_decision,script11_stage2_candidate_type,script11_blocked_by,script11_rules_passed,script11_ev_per_100,script11_prob_used,script11_odds_1,script11_home_win_rate,script11_pass_hw,script11_pass_odds,script11_pass_prob,script11_pass_ev,script11_canonical_signal,script11_allowed_review_type,script11_source,script11_params_chosen,legacy_strategy_qualified,canonical_model_bet,decision_bucket,strategy_qualified,user_bet_placed,user_bets_settled,user_bet_side,user_bet_team,user_bet_market,user_bet_odds,user_stake,user_won,user_pnl,pregame_snapshot_available,user_bet_aligned_with_model,user_bet_outside_model,user_skipped_model_bet,user_correctly_skipped_watch_only,user_bet_has_pnl,user_bet_has_result
2026-03-06,BOS,DAL,0.6301440893923665,1.08,8.5,BOS,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-06|BOS|DAL,BOS,True,True,HOME,BOS,1.0,1.08,8.000000000000007,8.000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-06,CHO,MIA,0.7819380973003088,1.34,3.4,MIA,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-06|CHO|MIA,MIA,True,False,HOME,CHO,0.0,1.34,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-06,DEN,NYK,0.5952161607108526,2.05,1.8,NYK,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-06|DEN|NYK,NYK,True,False,HOME,DEN,0.0,2.05,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-06,HOU,POR,0.6409160222755478,1.43,2.9,HOU,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-06|HOU|POR,HOU,True,True,HOME,HOU,1.0,1.43,42.99999999999999,42.99999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-06,LAL,IND,0.7106041150750159,1.22,4.5,LAL,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-06|LAL|IND,LAL,True,True,HOME,LAL,1.0,1.22,21.999999999999996,21.999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-06,PHO,NOP,0.4331402734298316,1.46,2.8,PHO,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-06|PHX|NOP,PHX,True,True,AWAY,NOP,0.0,2.8,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-06,SAS,LAC,0.6204129135185807,1.36,3.25,SAS,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-06|SAS|LAC,SAS,True,True,HOME,SAS,1.0,1.36,36.00000000000001,36.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-05,DEN,LAL,0.5963403704099229,1.51,2.64,DEN,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-05|DEN|LAL,DEN,True,True,HOME,DEN,1.0,1.51,51.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-05,HOU,GSW,0.7467834333609223,1.26,4.0,GSW,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-05|HOU|GSW,GSW,True,False,HOME,HOU,0.0,1.26,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-05,MIA,BRK,0.6695677700067186,1.13,6.25,MIA,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-05|MIA|BRK,MIA,True,True,HOME,MIA,1.0,1.13,12.99999999999999,12.99999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-05,MIN,TOR,0.6850275072809556,1.44,2.85,MIN,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-05|MIN|TOR,MIN,True,True,HOME,MIN,1.0,1.44,43.99999999999999,43.99999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-05,ORL,DAL,0.6983343619386292,1.26,4.0,ORL,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-05|ORL|DAL,ORL,True,True,HOME,ORL,1.0,1.26,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-05,PHO,CHI,0.5415914210754695,1.19,5.0,CHI,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-05|PHX|CHI,CHI,True,False,HOME,PHO,0.0,1.19,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-05,SAC,NOP,0.3381659775222429,2.7,1.49,NOP,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-05|SAC|NOP,NOP,True,False,AWAY,NOP,1.0,1.49,49.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-05,SAS,DET,0.7019645897888568,1.65,2.3,SAS,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-05|SAS|DET,SAS,True,True,HOME,SAS,1.0,1.65,64.99999999999999,64.99999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,NO_BET_OTHER,False,True,False,HOME,SAS,HOME_ML,1.65,100.0,,,False,True,True,False,False,False,False
2026-03-05,WAS,UTA,0.3312556525913199,1.59,2.42,UTA,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-05|WAS|UTA,UTA,True,False,AWAY,UTA,1.0,2.42,142.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-04,BOS,CHO,0.6990243491821647,1.42,2.95,CHO,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-04|BOS|CHO,CHO,True,False,HOME,BOS,0.0,1.42,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-04,LAC,IND,0.7577024558641314,1.15,5.7,LAC,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-04|LAC|IND,LAC,True,True,HOME,LAC,1.0,1.15,14.999999999999991,14.999999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-04,MEM,POR,0.600170826840393,3.8,1.28,POR,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-04|MEM|POR,POR,True,False,HOME,MEM,0.0,3.8,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-04,MIL,ATL,0.414391180251774,1.85,1.98,ATL,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-04|MIL|ATL,ATL,True,False,AWAY,ATL,1.0,1.98,98.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-04,NYK,OKC,0.788170283990813,2.45,1.57,OKC,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-04|NYK|OKC,OKC,True,False,HOME,NYK,0.0,2.45,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,NO_BET_OTHER,False,True,False,HOME,NYK,HOME_ML,2.45,100.0,,,False,True,True,False,False,False,False
2026-03-04,PHI,UTA,0.3867802163196396,1.26,4.0,PHI,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-04|PHI|UTA,PHI,True,True,AWAY,UTA,0.0,4.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-03,CHI,OKC,0.2662038474384463,4.3,1.24,OKC,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-03|CHI|OKC,OKC,True,False,AWAY,OKC,1.0,1.24,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-03,CHO,DAL,0.7866405064609481,1.14,6.0,CHO,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-03|CHO|DAL,CHO,True,True,HOME,CHO,1.0,1.14,13.99999999999999,13.99999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-03,CLE,DET,0.5493972837893442,2.2,1.7,CLE,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-03|CLE|DET,CLE,True,True,HOME,CLE,1.0,2.2,120.00000000000001,120.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-03,LAL,NOP,0.625608182348881,1.29,3.75,LAL,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-03|LAL|NOP,LAL,True,True,HOME,LAL,1.0,1.29,29.000000000000004,29.000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-03,MIA,BRK,0.5856425982084335,1.14,6.0,MIA,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-03|MIA|BRK,MIA,True,True,HOME,MIA,1.0,1.14,13.99999999999999,13.99999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-03,MIN,MEM,0.5566832648341971,1.12,6.5,MIN,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-03|MIN|MEM,MIN,True,True,HOME,MIN,1.0,1.12,12.00000000000001,12.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-03,ORL,WAS,0.684709268117287,1.08,8.5,ORL,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-03|ORL|WAS,ORL,True,True,HOME,ORL,1.0,1.08,8.000000000000007,8.000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-03,PHI,SAS,0.4907921204455843,3.45,1.33,SAS,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-03|PHI|SAS,SAS,True,False,AWAY,SAS,1.0,1.33,33.00000000000001,33.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-03,SAC,PHO,0.2677598912392613,4.0,1.26,PHO,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-03|SAC|PHX,PHX,True,False,AWAY,PHO,1.0,1.26,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-03,TOR,NYK,0.4440650122183738,2.2,1.7,NYK,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-03|TOR|NYK,NYK,True,False,AWAY,NYK,1.0,1.7,70.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-02,GSW,LAC,0.292499679221179,1.98,1.85,LAC,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-02|GSW|LAC,LAC,True,False,AWAY,LAC,1.0,1.85,85.00000000000001,85.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-02,MIL,BOS,0.3882712796121811,3.5,1.32,BOS,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-02|MIL|BOS,BOS,True,False,AWAY,BOS,1.0,1.32,32.00000000000001,32.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-02,UTA,DEN,0.4403643307484564,5.1,1.18,DEN,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-02|UTA|DEN,DEN,True,False,AWAY,DEN,1.0,1.18,17.999999999999993,17.999999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-02,WAS,HOU,0.3377685967197615,8.0,1.09,HOU,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-02|WAS|HOU,HOU,True,False,AWAY,HOU,1.0,1.09,9.000000000000007,9.000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-01,ATL,POR,0.6098417931453735,1.49,2.7,ATL,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-01|ATL|POR,ATL,True,True,HOME,ATL,1.0,1.49,49.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-01,BOS,PHI,0.7168438799769421,1.28,3.8,BOS,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-01|BOS|PHI,BOS,True,True,HOME,BOS,1.0,1.28,28.000000000000004,28.000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-01,BRK,CLE,0.4320100077345123,5.4,1.17,CLE,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-01|BRK|CLE,CLE,True,False,AWAY,CLE,1.0,1.17,16.999999999999993,16.999999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-01,CHI,MIL,0.4077055495483246,2.3,1.65,CHI,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-01|CHI|MIL,CHI,True,True,AWAY,MIL,0.0,1.65,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-01,DAL,OKC,0.3280969546698146,8.0,1.09,OKC,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-01|DAL|OKC,OKC,True,False,AWAY,OKC,1.0,1.09,9.000000000000007,9.000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-01,DEN,MIN,0.6524538737047503,1.65,2.3,MIN,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-01|DEN|MIN,MIN,True,False,HOME,DEN,0.0,1.65,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-01,IND,MEM,0.4682652075941528,1.87,1.95,MEM,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-01|IND|MEM,MEM,True,False,AWAY,MEM,1.0,1.95,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-01,LAC,NOP,0.5536200792696587,1.28,3.8,LAC,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-01|LAC|NOP,LAC,True,True,HOME,LAC,1.0,1.28,28.000000000000004,28.000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-01,LAL,SAC,0.5708172040518374,1.13,6.25,LAL,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-01|LAL|SAC,LAL,True,True,HOME,LAL,1.0,1.13,12.99999999999999,12.99999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-03-01,NYK,SAS,0.5574117797973226,1.95,1.87,NYK,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-01|NYK|SAS,NYK,True,True,HOME,NYK,1.0,1.95,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,NO_BET_OTHER,False,True,False,HOME,NYK,HOME_ML,1.95,100.0,,,False,True,True,False,False,False,False
2026-03-01,ORL,DET,0.6690720983687932,2.7,1.49,DET,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-03-01|ORL|DET,DET,True,False,HOME,ORL,0.0,2.7,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-02-28,CHO,POR,0.6905055107756447,1.34,3.4,CHO,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-02-28|CHO|POR,CHO,True,True,HOME,CHO,1.0,1.34,34.00000000000001,34.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-02-28,GSW,LAL,0.4722034521620745,2.45,1.57,LAL,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-02-28|GSW|LAL,LAL,True,False,AWAY,LAL,1.0,1.57,57.00000000000001,57.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-02-28,MIA,HOU,0.496442095025785,2.14,1.74,MIA,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-02-28|MIA|HOU,MIA,True,True,AWAY,HOU,0.0,1.74,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-02-28,UTA,NOP,0.4103182698205839,3.1,1.39,NOP,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-02-28|UTA|NOP,NOP,True,False,AWAY,NOP,1.0,1.39,38.99999999999999,38.99999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-02-28,WAS,TOR,0.3742580009843271,6.75,1.12,TOR,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-02-28|WAS|TOR,TOR,True,False,AWAY,TOR,1.0,1.12,12.00000000000001,12.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-02-27,BOS,BRK,0.7821439767842723,1.07,9.5,BOS,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-02-27|BOS|BRK,BOS,True,True,HOME,BOS,1.0,1.07,7.000000000000006,7.000000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-02-27,DAL,MEM,0.5190265876363439,1.51,2.64,MEM,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-02-27|DAL|MEM,MEM,True,False,HOME,DAL,0.0,1.51,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-02-27,DET,CLE,0.6671117114302947,1.41,3.0,DET,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-02-27|DET|CLE,DET,True,True,HOME,DET,1.0,1.41,40.99999999999999,40.99999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-02-27,MIL,NYK,0.5130711970572881,3.7,1.29,NYK,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-02-27|MIL|NYK,NYK,True,False,HOME,MIL,0.0,3.7,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-02-27,OKC,DEN,0.5458078925212085,1.32,3.5,OKC,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-02-27|OKC|DEN,OKC,True,True,HOME,OKC,1.0,1.32,32.00000000000001,32.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-02-26,ATL,WAS,0.5955250924191616,1.17,5.25,ATL,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-02-26|ATL|WAS,ATL,True,True,HOME,ATL,1.0,1.17,16.999999999999993,16.999999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-02-26,BRK,SAS,0.3226211061578667,5.9,1.15,SAS,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-02-26|BRK|SAS,SAS,True,False,AWAY,SAS,1.0,1.15,14.999999999999991,14.999999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-02-26,CHI,POR,0.3174564280284469,2.5,1.56,POR,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-02-26|CHI|POR,POR,True,False,AWAY,POR,1.0,1.56,56.00000000000001,56.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-02-26,DAL,SAC,0.4451270888393698,1.37,3.2,SAC,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-02-26|DAL|SAC,SAC,True,False,AWAY,SAC,1.0,3.2,220.00000000000003,220.00000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-02-26,IND,CHO,0.2897315654916473,6.5,1.12,CHO,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-02-26|IND|CHO,CHO,True,False,AWAY,CHO,1.0,1.12,12.00000000000001,12.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-02-26,LAC,MIN,0.5842651405543706,2.8,1.46,MIN,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-02-26|LAC|MIN,MIN,True,False,HOME,LAC,0.0,2.8,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-02-26,ORL,HOU,0.5429850948781311,2.24,1.68,HOU,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-02-26|ORL|HOU,HOU,True,False,HOME,ORL,0.0,2.24,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,NO_BET_OTHER,False,True,False,HOME,ORL,HOME_ML,2.24,100.0,,,False,True,True,False,False,False,False
2026-02-26,PHI,MIA,0.574636611820965,1.65,2.3,PHI,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-02-26|PHI|MIA,PHI,True,True,HOME,PHI,1.0,1.65,64.99999999999999,64.99999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
